,이름,주소,위도,경도,단어
648,연안낚시터,충청남도 예산군 대흥면 예당로 874,36.60715312,126.7929425,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '예', '예당로', '당로', '874']"
649,대양낚시터,충청남도 예산군 대흥면 동서리 182,36.609295,126.791431,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '동', '동서리', '서리', '182']"
650,2박3일낚시터,충청남도 예산군 대흥면 하탄방리 154-1,36.611772,126.820533,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '하', '방리']"
651,낚시회관낚시터,충청남도 예산군 대흥면 동서리 245,36.612138,126.792641,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '동', '동서리', '서리', '245']"
652,인천낚시터,충청남도 예산군 대흥면 대야리 86,36.615188,126.808158,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '대야', '대야리', '리', '86']"
653,새물낚시터,충청남도 예산군 신양면 무봉리 295,36.617006,126.824655,"['충청남', '충청남도', '예산', '예산군', '신양', '신양면', '면', '봉리', '295']"
654,만수낚시터,충청남도 예산군 대흥면 교촌리 317,36.617511,126.790705,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '교', '교촌리', '촌리', '317']"
655,교촌낚시터,충청남도 예산군 대흥면 교촌리 301,36.620048,126.788601,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '교', '교촌리', '촌리', '301']"
656,검은솔밭낚시터,충청남도 예산군 대흥면 신속대야로 245-29,36.62033248,126.806525,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '신속', '신속대야', '대야']"
657,정자낚시터,충청남도 예산군 대흥면 금마로 776,36.62139332,126.7762188,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '금', '금마', '마', '776']"
658,하와이낚시터,충청남도 예산군 대흥면 신속대야로 294,36.62530884,126.8089246,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '신속', '신속대야', '대야', '294']"
659,월척낚시터,충청남도 예산군 응봉면 신리 46,36.626387,126.793371,"['충청남', '충청남도', '예산', '예산군', '응봉', '응봉면', '면', '신', '신리', '리', '46']"
660,진수낚시터,충청남도 예산군 응봉면 예당로 1131,36.62775911,126.7898603,"['충청남', '충청남도', '예산', '예산군', '응봉', '응봉면', '면', '예', '예당로', '당로', '1131']"
661,무지개낚시터,충청남도 예산군 대흥면 신속대야로 356,36.62829339,126.8136337,"['충청남', '충청남도', '예산', '예산군', '대흥', '대흥면', '면', '신속', '신속대야', '대야', '356']"
662,한믈낚시터,충청남도 예산군 응봉면 후사리 33,36.6395509,126.801398,"['충청남', '충청남도', '예산', '예산군', '응봉', '응봉면', '면', '후', '후사리', '사리', '33']"
663,방산낚시터,충청남도 예산군 대술면 방산리 143-2,36.65966566,126.936771,"['충청남', '충청남도', '예산', '예산군', '대술', '대술면', '면', '방산']"
664,용봉낚시터,충청남도 예산군 덕산면 둔리 504-9,36.66508767,126.6466247,"['충청남', '충청남도', '예산', '예산군', '덕산', '덕산면', '면', '리']"
665,송석낚시터,충청남도 예산군 대술면 대술동로 387-10,36.68755801,126.946816,"['충청남', '충청남도', '예산', '예산군', '대술', '대술면', '면', '대', '대술동로', '술', '동로']"
666,강남호,충청남도 태안군 고남면 안면대로 4439,36.408243,126.419369,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '안면', '4439']"
667,경남수산,충청남도 태안군 고남면 탄개길 33,36.40810295,126.422973,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '개', '개길', '길', '33']"
668,영목수산좌대,충청남도 태안군 고남면 월고지길 53,36.399587,126.4265487,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '월', '월고지길', '고지', '길', '53']"
669,안면도영목항,충청남도 태안군 고남면 안면대로 4558,36.400055,126.426424,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '안면', '4558']"
670,대일,충청남도 태안군 고남면 고남리 125,36.407639,126.42209,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '고남리', '남', '리', '125']"
671,미조리,충청남도 태안군 고남면 월고지길 49-7,36.39971346,126.4263766,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '월', '월고지길', '고지', '길']"
672,대박,충청남도 태안군 고남면 안면대로 4407-239,36.4182042,126.428521,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '안면']"
673,천우수산,충청남도 태안군 안면읍 대야로 304-41,36.46427427,126.4163916,"['충청남', '충청남도', '태안', '태안군', '안면', '안면읍', '대야']"
674,여정수산,충청남도 태안군 안면읍 응지마을길 20-7,36.51758799,126.345242,"['충청남', '충청남도', '태안', '태안군', '안면', '안면읍', '응', '응지마을길', '지', '마을', '길']"
675,어성,충청남도 태안군 안면읍 대야로 323-7,36.4654124,126.414806,"['충청남', '충청남도', '태안', '태안군', '안면', '안면읍', '대야']"
676,토도수산,충청남도 태안군 안면읍 대야로 323-45,36.46592426,126.4154688,"['충청남', '충청남도', '태안', '태안군', '안면', '안면읍', '대야']"
677,백호좌대,충청남도 태안군 남면 천수만로 340-54,36.619584,126.3479666,"['충청남', '충청남도', '태안', '태안군', '남면', '천수만']"
678,태극호좌대,충청남도 태안군 남면 한바위길 10-11,36.621567,126.348669,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
679,중앙호좌대,충청남도 태안군 남면 한바위길 61,36.62279643,126.354434,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길', '61']"
680,힐링호좌대,충청남도 태안군 남면 한바위길 54-16,36.62094968,126.3541975,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
681,신진좌대,충청남도 태안군 남면 한바위길 36-7,36.62086745,126.353658,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
682,황금좌대,충청남도 태안군 남면 천수만로 340-7,36.621423,126.3467617,"['충청남', '충청남도', '태안', '태안군', '남면', '천수만']"
683,해인호좌대,충청남도 태안군 남면 한바위길 36-21,36.62031491,126.354128,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
684,수성호좌대,충청남도 태안군 남면 한바위길 54-12,36.62135688,126.354174,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
685,대원호좌대,충청남도 태안군 남면 한바위길 54-10,36.621556,126.3543847,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
686,남용호좌대,충청남도 태안군 남면 당암리 1-12,36.619672,126.354366,"['충청남', '충청남도', '태안', '태안군', '남면', '당', '당암', '암']"
687,서해대교바다낚시터,충청남도 당진시 신평면 샛터길 117-121,36.9167,126.7833,"['충청남', '충청남도', '당', '당진시', '진시', '신평', '신평면', '면', '샛', '길']"
688,장고항덕진호좌대낚시터,충청남도 당진시 석문면 장고항로 334-48,37.0333,126.5,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '장고', '장고항로', '항로']"
689,그린좌대낚시터,충청남도 당진시 석문면 장고항로 334-48,37.0333,126.5,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '장고', '장고항로', '항로']"
690,병기호좌대낚시터,충청남도 당진시 석문면 왜목길 73,37.0333,126.5333,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '목', '목길', '길', '73']"
691,고래좌대낚시터,충청남도 당진시 석문면 왜목길 73,37.0333,126.5333,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '목', '목길', '길', '73']"
692,해맞이좌대낚시터,충청남도 당진시 석문면 왜목길 73,37.0333,126.5333,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '목', '목길', '길', '73']"
693,왜목마을좌대낚시터,충청남도 당진시 석문면 왜목길 73,37.0333,126.5333,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '목', '목길', '길', '73']"
694,무기수산좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0167,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
695,부흥3호좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
696,미리내가두리낚시2호낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
697,미리내가두리낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
698,해성2호좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
699,부흥호좌대2낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
700,아쿠아좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
701,부흥호가두리낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
702,낚시타운좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
703,훼미리호좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
704,스카이좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
705,돌고래좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
706,와따좌대낚시터,충청남도 당진시 석문면 난지3길 12,37.0,126.45,"['충청남', '충청남도', '당', '당진시', '진시', '석문', '석문면', '면', '난지', '난지3길', '3', '길', '12']"
707,죽도해상낚시터,충청남도 홍성군 서부면 남당항로,36.519993,126.435763,"['충청남', '충청남도', '홍성', '홍성군', '서부', '서부면', '면', '남당', '남당항로', '항로']"
708,광석낚시터,충청남도 계룡시 엄사면 광석향한2길 58,36.2714,127.2196,"['충청남', '충청남도', '계룡', '계룡시', '엄사', '광석', '광석향', '향', '2', '2길', '길', '58']"
709,캠피그라운드,충청남도 부여군 부여읍 삼충로272번길 12,36.307171,126.958704,"['충청남', '충청남도', '부여', '부여군', '부여읍', '삼', '삼충', '충', '272', '272번길', '번', '길', '12']"
710,만길호좌대,충청남도 태안군 남면 한바위길 36-9,36.62075219,126.3536715,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
711,성호좌대,충청남도 태안군 남면 한바위길 10-17,36.655894,126.302754,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
712,성호1좌대,충청남도 태안군 남면 한바위길 10-17,36.655894,126.302754,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
713,해성좌대,충청남도 태안군 남면 한바위길 6-24,36.62142778,126.347343,"['충청남', '충청남도', '태안', '태안군', '남면', '바위', '바위길', '길']"
714,갈음이 해상낚시공원,충청남도 태안군 근흥면 갈음이길 105-1,36.69441068,126.159344,"['충청남', '충청남도', '태안', '태안군', '근흥', '근흥면', '면', '갈음', '길']"
715,태안바다,충청남도 태안군 태안읍 중앙로 187,36.749468,126.308131,"['충청남', '충청남도', '태안', '태안군', '태안읍', '중앙', '187']"
716,수진좌대2,충청남도 태안군 고남면 누동로 21-23,36.43325976,126.4046197,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '누', '누동로', '동로']"
717,소망좌대,충청남도 태안군 고남면 구매길 67,36.424694,126.4293151,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '구매', '구매길', '길', '67']"
718,킹콩좌대,충청남도 태안군 고남면 빗독2길6,36.42351821,126.409325,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '빗', '빗독2길', '독', '2', '길', '6']"
719,남일수산좌대,충청남도 태안군 안면읍 장터로 254-11,36.528999,126.348326,"['충청남', '충청남도', '태안', '태안군', '안면', '안면읍', '장터']"
720,형제,충청남도 태안군 고남면 젓개길 276-1,36.43592403,126.430585,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '젓']"
721,인어좌대,충청남도 태안군 고남면 구매길 41-1,36.42553196,126.426836,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '구매', '구매길', '길']"
722,용성좌대,충청남도 태안군 고남면 발화지길 254-8,36.44021872,126.4196768,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '발', '발화지길', '화지', '길']"
723,수진좌대,충청남도 태안군 고남면 누동로 21-23,36.43325976,126.4046197,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '누', '누동로', '동로']"
724,순정좌대,충청남도 태안군 고남면 구매길 41-36,36.42707357,126.430339,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '구매', '구매길', '길']"
725,오뚜기,충청남도 태안군 고남면 젓개길 276-1,36.43592403,126.430585,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '젓']"
726,달빛좌대,충청남도 태안군 안면읍 안면대로 2984-4,36.51129018,126.347753,"['충청남', '충청남도', '태안', '태안군', '안면', '안면읍', '안면']"
727,오형제,충청남도 태안군 고남면 젓개길 276-1,36.43592403,126.430585,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '젓']"
728,매일좌대,충청남도 태안군 고남면 빗독2길 2,36.423297,126.409575,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '빗', '빗독2길', '독', '2', '길']"
729,그린바다,충청남도 태안군 고남면 젓개길 274-3,36.435815,126.4307282,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '젓']"
730,수평선좌대,충청남도 태안군 고남면 옷점길 147-46,36.41310226,126.400991,"['충청남', '충청남도', '태안', '태안군', '고', '고남', '고남면', '남면', '면', '옷', '옷점길', '점', '길']"
731,호포유어,충청남도 태안군 안면읍 여수해길 126-139,36.55435297,126.3724757,"['충청남', '충청남도', '태안', '태안군', '안면', '안면읍', '여수', '길']"
732,의항리해상공원,충청남도 태안군 소원면 송의로 698,36.82964098,126.1616348,"['충청남', '충청남도', '태안', '태안군', '소원', '소원면', '면', '송', '로', '698']"
733,김선장낚시터,충청남도 서산시 대산읍 화곡리 1845 지선,35.2672,129.0183,"['충청남', '충청남도', '서산', '서산시', '대산', '대산읍', '화곡', '1845', '지선']"
734,대호낚시터,충청남도 서산시 대산읍 화곡리 1845 지선,35.2672,129.0183,"['충청남', '충청남도', '서산', '서산시', '대산', '대산읍', '화곡', '1845', '지선']"
735,우리낚시터,충청남도 서산시 대산읍 화곡리 1891지선,35.2672,129.0183,"['충청남', '충청남도', '서산', '서산시', '대산', '대산읍', '화곡', '1891', '1891지선', '지선']"
736,백련낚시터,충청남도 서산시 대산읍 화곡리 1891지선,35.2672,129.0183,"['충청남', '충청남도', '서산', '서산시', '대산', '대산읍', '화곡', '1891', '1891지선', '지선']"
737,항구낚시터,충청남도 서산시 대산읍 화곡리 1891지선,35.2672,129.0183,"['충청남', '충청남도', '서산', '서산시', '대산', '대산읍', '화곡', '1891', '1891지선', '지선']"
738,만석낚시터,충청남도 서산시 대산읍 화곡리 1845 지선,35.2672,129.0183,"['충청남', '충청남도', '서산', '서산시', '대산', '대산읍', '화곡', '1845', '지선']"
739,벌곡낚시터,충청남도 논산시 벌곡면 대둔로575번길 25-7,36.189536,127.25038,"['충청남', '충청남도', '논산', '논산시', '벌곡', '벌곡면', '면', '대', '로', '로575번길', '575', '번', '길']"
740,죽림낚시터,충청남도 논산시 연무읍 황화정리 362-1,36.094204,127.11998,"['충청남', '충청남도', '논산', '논산시', '연무', '연무읍', '황화', '황화정리', '정리']"
741,용곡낚시터,충청북도 청주시 상당구 미원면 미원초정로 685-26,36.683613,127.636857,"['충청북', '충청북도', '청주', '청주시', '상당', '상당구', '미원', '미원면', '면', '미', '미원초정로', '원초', '정로']"
742,한계리낚시터,충청북도 청주시 상당구 가덕면 한계1길 170,36.606594,127.562466,"['충청북', '충청북도', '청주', '청주시', '상당', '상당구', '가덕', '가덕면', '면', '한계', '한계1길', '1', '길', '170']"
743,중리낚시터,충청북도 청주시 상당구 미원면 쌍이운교로 262,36.669118,127.665454,"['충청북', '충청북도', '청주', '청주시', '상당', '상당구', '미원', '미원면', '면', '쌍', '운', '운교', '교', '262']"
744,이정골낚시터,충청북도 청주시 상당구 용정동 23-1,36.636061,127.523977,"['충청북', '충청북도', '청주', '청주시', '상당', '상당구', '용정', '용정동', '동']"
745,장자골낚시터,충청북도 청주시 상당구 문의면 남계1길 3,36.535554,127.503843,"['충청북', '충청북도', '청주', '청주시', '상당', '상당구', '문의', '문의면', '면', '남계', '남계1길', '1', '길', '3']"
746,척산낚시터,충청북도 청주시 서원구 남이면 척산리 176-2,36.559086,127.453531,"['충청북', '충청북도', '청주', '청주시', '서', '서원구', '원구', '남이', '남이면', '면', '산리']"
747,일신낚시터,충청북도 청주시 청원구 오창읍 일신길 34-27,36.756746,127.470374,"['충청북', '충청북도', '청주', '청주시', '청원', '청원구', '오', '오창읍', '창', '일', '일신길', '신길']"
748,유호정낚시터,충청북도 청주시 청원구 내수읍 우산2길 65,36.710498,127.412345,"['충청북', '충청북도', '청주', '청주시', '청원', '청원구', '내수', '내수읍', '우산', '우산2길', '2', '길', '65']"
749,부연낚시터,충청북도 청주시 청원구 북이면 신기초정로 335,36.736716,127.573571,"['충청북', '충청북도', '청주', '청주시', '청원', '청원구', '북이', '북이면', '면', '기초', '기초정로', '정로', '335']"
750,초정낚시터,충청북도 청주시 청원구 내수읍 세교초정로 369,36.714903,127.599766,"['충청북', '충청북도', '청주', '청주시', '청원', '청원구', '내수', '내수읍', '세교', '세교초정로', '초', '정로', '369']"
751,비상낚시터,충청북도 청주시 청원구 내수읍 비상길 22-58,36.704427,127.580032,"['충청북', '충청북도', '청주', '청주시', '청원', '청원구', '내수', '내수읍', '비상', '비상길', '길']"
752,송말낚시터,충청북도 청주시 흥덕구 지동로75번길 39 (지동동),36.642624,127.412433,"['충청북', '충청북도', '청주', '청주시', '흥덕', '흥덕구', '지동', '75', '75번길', '번', '길', '39', '지동동', '동']"
753,소로낚시터,충청북도 청주시 흥덕구 옥산면 소로2길 148,36.697368,127.401441,"['충청북', '충청북도', '청주', '청주시', '흥덕', '흥덕구', '옥산', '옥산면', '면', '소로', '소로2길', '2', '길', '148']"
754,공북낚시터,충청북도 청주시 흥덕구 오송읍 정중연제로 651-84,36.652114,127.312772,"['충청북', '충청북도', '청주', '청주시', '흥덕', '흥덕구', '오', '오송읍', '송', '정중', '정중연제', '연제']"
755,성화낚시터,충청북도 청주시 서원구 성화로 43-9 (성화동),36.608749,127.446669,"['충청북', '충청북도', '청주', '청주시', '서', '서원구', '원구', '성화', '성화', '성화동', '동']"
756,주성낚시터,"충청북도 청주시 청원구 내수읍 도원세교로 124-88, 주성낚시터",36.700498,127.536579,"['충청북', '충청북도', '청주', '청주시', '청원', '청원구', '내수', '내수읍', '도원', '도원세교', '세교', '주성', '주성낚시터']"
757,옥산낚시터,충청북도 청주시 흥덕구 신촌동 413-9,36.653982,127.386549,"['충청북', '충청북도', '청주', '청주시', '흥덕', '흥덕구', '신촌', '신촌동', '동']"
758,연정낚시터,충청북도 청주시 흥덕구 강내면 연정1길 26,36.581306,127.380048,"['충청북', '충청북도', '청주', '청주시', '흥덕', '흥덕구', '강내', '강내면', '면', '연정', '연정1길', '1', '길', '26']"
759,매전,충청북도 괴산군 감물면 매전리 362,36.81828245,127.8860133,"['충청북', '충청북도', '괴산', '괴산군', '감물', '감물면', '면', '매전', '매전리', '리', '362']"
760,신흥,충청북도 괴산군 불정면 신흥리 701-3,36.87440983,127.7893156,"['충청북', '충청북도', '괴산', '괴산군', '불정', '불정면', '면', '신흥']"
761,문광,충청북도 괴산군 문광면 양곡리 3-4,36.769021,127.7466789,"['충청북', '충청북도', '괴산', '괴산군', '문광', '문광면', '면', '양곡']"
762,박달산,충청북도 괴산군 장연면 추점리 58,36.84527458,127.9539078,"['충청북', '충청북도', '괴산', '괴산군', '장연', '장연면', '면', '추', '추점리', '점', '리', '58']"
763,추산,충청북도 괴산군 불정면 추산리 105,36.90966566,127.8198779,"['충청북', '충청북도', '괴산', '괴산군', '불정', '불정면', '면', '추산', '105']"
764,어의곡낚시터,충청북도 단양군 매포읍 단양로 1317-8,37.0,128.3,"['충청북', '충청북도', '단양', '단양군', '매포', '매포읍', '단양']"
765,오동낚시터,충청북도 보은군 회인면 오동4길 89,36.5226,127.5813,"['충청북', '충청북도', '보은', '보은군', '회인', '회인면', '면', '오동', '오동4길', '4', '길', '89']"
766,입큰붕어낚시터,충청북도 옥천군 동이면 세산2길 10,36.2707834,127.6026089,"['충청북', '충청북도', '옥천', '옥천군', '동이', '동이면', '면', '산', '산2길', '2', '길', '10']"
767,비야골낚시터,"충청북도 옥천군 군북면 비야대정로 282-94, 낚시터",36.3532041,127.5250911,"['충청북', '충청북도', '옥천', '옥천군', '군', '군북', '군북면', '북면', '면', '비야', '비야대정', '대정']"
768,오룡낚시터,"충청북도 옥천군 이원면 백지길 169-1, 주택",36.2282367,127.6764916,"['충청북', '충청북도', '옥천', '옥천군', '이원', '이원면', '면', '백지', '백지길', '길', '주택']"
769,의평낚시터,"충청북도 옥천군 이원면 의평길 76, 주택",36.2111008,127.6231871,"['충청북', '충청북도', '옥천', '옥천군', '이원', '이원면', '면', '평길', '76', '주택']"
770,백지리낚시터,충청북도 옥천군 이원면 백지1길 38-12,36.2341709,127.6762404,"['충청북', '충청북도', '옥천', '옥천군', '이원', '이원면', '면', '백지', '백지1길', '1', '길']"
771,방아실낚시터,"충청북도 옥천군 군북면 비야대정로 821, 창고",36.3864965,127.532302,"['충청북', '충청북도', '옥천', '옥천군', '군', '군북', '군북면', '북면', '면', '비야', '비야대정로', '대', '정로', '821', '창고']"
772,은행리낚시터,충청북도 옥천군 군서면 곤룡로 428-31,36.2687414,127.5033369,"['충청북', '충청북도', '옥천', '옥천군', '군서', '군서면', '면', '룡', '룡로', '로']"
773,"군서낚시터(구,장령산)","충청북도 옥천군 군서면 동평2길 12-24, 주택",36.2761886,127.5288594,"['충청북', '충청북도', '옥천', '옥천군', '군서', '군서면', '면', '동평', '동평2길', '2', '길', '주택']"
774,대밖낚시터,충청북도 옥천군 이원면 대흥2길 32,36.2446326,127.6219535,"['충청북', '충청북도', '옥천', '옥천군', '이원', '이원면', '면', '대흥', '대흥2길', '2', '길', '32']"
775,중해레저낚시터,충청북도 옥천군 동이면 금강로 17-8,36.2954288,127.6135057,"['충청북', '충청북도', '옥천', '옥천군', '동이', '동이면', '면', '금강']"
776,톨게이트 낚시터,충청북도 진천군 진천읍 상신2길 53,36.8662,127.4749,"['충청북', '충청북도', '진천', '진천군', '진천읍', '상신', '상신2길', '2', '길', '53']"
777,구수리 낚시터,"충청북도 진천군 백곡면 안구수길 34-28, 구수리낚시터",36.887,127.3606,"['충청북', '충청북도', '진천', '진천군', '백곡', '백곡면', '면', '안', '안구수길', '구수', '길', '구수리낚시터', '수리']"
778,초평낚시터,"충청북도 진천군 초평면 평화로 482, 초평호 다목적 광장",36.8103,127.5115,"['충청북', '충청북도', '진천', '진천군', '초평', '초평면', '면', '평화', '482', '초평', '초평호', '호', '다목적', '광장']"
779,백곡낚시터,"충청북도 진천군 진천읍 백곡로 1140-14, 초원",36.871,127.3983,"['충청북', '충청북도', '진천', '진천군', '진천읍', '백곡', '초원']"
780,선고낚시터,충청북도 제천시 약초로16길 65,36.890815,128.195143,"['충청북', '충청북도', '제천', '제천시', '약초', '16', '16길', '길', '65']"
781,명지낚시터,충청북도 제천시 무지동길56,37.104747,128.192859,"['충청북', '충청북도', '제천', '제천시', '무지', '무지동길56', '동', '길', '56']"
782,연론낚시터,충청북도 제천시 연론리 573-2번지 외 28필지,36.974681,128.127429,"['충청북', '충청북도', '제천', '제천시', '연', '리', '번지', '외', '28', '28필지', '필지']"
783,가마실낚시터,충청북도 제천시 자작동 13,37.121795,128.297684,"['충청북', '충청북도', '제천', '제천시', '자작', '자작동', '동', '13']"
784,실리곡낚시터,충청북도 제천시 청풍면 실리곡리 산7-1번지 외 8필지,36.975227,128.172761,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '실리', '실리곡', '곡', '산', '번지', '외', '8', '8필지', '필지']"
785,신리낚시터,충청북도 제천시 청풍면 신리 233-1번지 외 14필지,36.995289,128.152191,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '신', '번지', '외', '14', '14필지', '필지']"
786,대류한버들낚시터,충청북도 제천시 청풍면 대류리 90번지 외 27필지,36.993111,128.142743,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '대류', '대류리', '리', '90', '90번지', '번지', '외', '27', '27필지', '필지']"
787,후산낚시터,충청북도 제천시 청풍면 후산리 154번지 외 31필지,37.0296435,128.1225532,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '후', '후산리', '산리', '154', '154번지', '번지', '외', '31', '31필지', '필지']"
788,은성낚시공원,"충청북도 제천시 봉양읍 논골로 242, (삼거리)",37.1056988,128.130098,"['충청북', '충청북도', '제천', '제천시', '봉양', '봉양읍', '논', '논골', '골', '242', '삼', '삼거리', '거리']"
789,단리낚시터,충청북도 제천시 청풍면 단리 245번지 외 6필지,36.9822596,128.144141,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '단리', '245', '245번지', '번지', '외', '6', '6필지', '필지']"
790,오가리,충청북도 괴산군 장연면 오가리 569-8,36.815782,127.951453,"['충청북', '충청북도', '괴산', '괴산군', '장연', '장연면', '면', '오가리']"
791,새골낚시터,충청북도 보은군 탄부면 평각1길 62,36.4663,127.7541,"['충청북', '충청북도', '보은', '보은군', '탄부', '탄부면', '면', '평각', '평각1길', '1', '길', '62']"
792,사오단돈낚시터,충청북도 제천시 청풍면 호반로 2686,37.0394019,128.110997,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '호', '호반로', '반로', '2686']"
793,국사봉낚시터,충청북도 제천시 봉양읍 구곡로 173-1,37.0717077,128.108623,"['충청북', '충청북도', '제천', '제천시', '봉양', '봉양읍', '구곡']"
794,양평낚시터,충청북도 제천시 청풍면 양평리 432,36.9900474,128.103821,"['충청북', '충청북도', '제천', '제천시', '청풍', '청풍면', '면', '평', '평리', '리', '432']"
795,덕곡낚시터,충청북도 제천시 한수면 봉화재11길 24-41,36.945013,128.111496,"['충청북', '충청북도', '제천', '제천시', '한수', '한수면', '면', '봉화재', '봉화재11길', '11', '길']"
